   0.0000000       0.0000000    
  0.10000000      1.00000005E-03
  0.20000000      8.00000038E-03
  0.30000001      2.70000026E-02
  0.40000001      6.40000030E-02
  0.50000000      0.12500000    
  0.60000002      0.21600002    
  0.70000005      0.34300008    
  0.80000007      0.51200014    
  0.90000010      0.72900021    
   1.0000001       1.0000004    
   1.1000001       1.3310006    
   1.2000002       1.7280008    
   1.3000002       2.1970010    
   1.4000002       2.7440012    
   1.5000002       3.3750017    
   1.6000003       4.0960021    
   1.7000003       4.9130025    
   1.8000003       5.8320031    
   1.9000003       6.8590035    
   2.0000002       8.0000029    
   2.1000001       9.2610016    
   2.2000000       10.648001    
   2.3000000       12.166999    
   2.3999999       13.823997    
   2.4999998       15.624995    
   2.5999997       17.575993    
   2.6999996       19.682991    
   2.7999995       21.951988    
   2.8999994       24.388985    
   2.9999993       26.999981    
   3.0999992       29.790977    
   3.1999991       32.767971    
   3.2999990       35.936966    
   3.3999989       39.303963    
   3.4999988       42.874958    
   3.5999987       46.655949    
   3.6999986       50.652943    
   3.7999985       54.871937    
   3.8999984       59.318928    
   3.9999983       63.999920    
   4.0999985       68.920921    
   4.1999984       74.087914    
   4.2999983       79.506905    
   4.3999982       85.183891    
   4.4999981       91.124886    
   4.5999980       97.335876    
   4.6999979       103.82286    
   4.7999978       110.59185    
   4.8999977       117.64883    
   4.9999976       124.99982    
