   0.0000000       0.0000000    
  0.10000000      6.00000005E-03
  0.20000000      4.80000004E-02
  0.30000001      0.16200002    
  0.40000001      0.38400000    
  0.50000000      0.75000000    
  0.60000002       1.2960001    
  0.70000005       2.0580006    
  0.80000007       3.0720010    
  0.90000010       4.3740015    
   1.0000001       6.0000019    
   1.1000001       7.9860034    
   1.2000002       10.368005    
   1.3000002       13.182006    
   1.4000002       16.464006    
   1.5000002       20.250010    
   1.6000003       24.576012    
   1.7000003       29.478016    
   1.8000003       34.992020    
   1.9000003       41.154022    
   2.0000002       48.000015    
   2.1000001       55.566010    
   2.2000000       63.888004    
   2.3000000       73.001991    
   2.3999999       82.943985    
   2.4999998       93.749969    
   2.5999997       105.45596    
   2.6999996       118.09795    
   2.7999995       131.71193    
   2.8999994       146.33391    
   2.9999993       161.99988    
   3.0999992       178.74586    
   3.1999991       196.60782    
   3.2999990       215.62180    
   3.3999989       235.82378    
   3.4999988       257.24976    
   3.5999987       279.93570    
   3.6999986       303.91766    
   3.7999985       329.23163    
   3.8999984       355.91357    
   3.9999983       383.99951    
   4.0999985       413.52551    
   4.1999984       444.52747    
   4.2999983       477.04144    
   4.3999982       511.10333    
   4.4999981       546.74933    
   4.5999980       584.01526    
   4.6999979       622.93713    
   4.7999978       663.55109    
   4.8999977       705.89301    
   4.9999976       749.99896    
