   0.0000000       0.0000000    
  0.10000000      3.00000003E-03
  0.20000000      2.40000002E-02
  0.30000001      8.10000077E-02
  0.40000001      0.19200000    
  0.50000000      0.37500000    
  0.60000002      0.64800006    
  0.70000005       1.0290003    
  0.80000007       1.5360005    
  0.90000010       2.1870008    
   1.0000001       3.0000010    
   1.1000001       3.9930017    
   1.2000002       5.1840024    
   1.3000002       6.5910029    
   1.4000002       8.2320032    
   1.5000002       10.125005    
   1.6000003       12.288006    
   1.7000003       14.739008    
   1.8000003       17.496010    
   1.9000003       20.577011    
   2.0000002       24.000008    
   2.1000001       27.783005    
   2.2000000       31.944002    
   2.3000000       36.500996    
   2.3999999       41.471992    
   2.4999998       46.874985    
   2.5999997       52.727978    
   2.6999996       59.048973    
   2.7999995       65.855965    
   2.8999994       73.166954    
   2.9999993       80.999939    
   3.0999992       89.372932    
   3.1999991       98.303909    
   3.2999990       107.81090    
   3.3999989       117.91189    
   3.4999988       128.62488    
   3.5999987       139.96785    
   3.6999986       151.95883    
   3.7999985       164.61581    
   3.8999984       177.95679    
   3.9999983       191.99976    
   4.0999985       206.76276    
   4.1999984       222.26373    
   4.2999983       238.52072    
   4.3999982       255.55167    
   4.4999981       273.37466    
   4.5999980       292.00763    
   4.6999979       311.46857    
   4.7999978       331.77554    
   4.8999977       352.94650    
   4.9999976       374.99948    
